sep=|
"Name"|"Current balance"|"Account"|"Transfers"|"Description"|"Payee"|"Category"|"Date"|"Time"|"Memo"|"Amount"|"Currency"|"Check #"|"Tags"
""|""|"Pat.BB.28835.220256"|""|"Refeição Lanches"|"Cantina Sao Francisco"|"Criancas > Educacao > Refeição Lanches"|"02/07/2019"|"13:00"|""|"-282,63"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Refeição Lanches"|"Cantina Sao Francisco"|"Criancas > Educacao > Refeição Lanches"|"02/07/2019"|"13:00"|""|"-3,50"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 07/02 15:29 ESCOLA NOSSA SRA DE"|"Escola Franciscana Fátima"|"Criancas > Educacao > Escola - Mensalidade"|"02/07/2019"|"13:00"|""|"-137,98"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|"Pat.Nubank"|"Nubank Patrícia"|""|""|"02/06/2019"|"13:00"|""|"-2.254,30"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Comer Fora"|""|"Diversao > Comer Fora"|"02/06/2019"|"13:00"|""|"-8,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Fipecq Vida Saúde"|"Amil"|"Saude > Planos De Saude > Plano de Saúde - Mensalidade"|"02/04/2019"|"13:00"|""|"-1.625,90"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Fipecq Vida Odonto"|"Amil"|"Saude > Planos De Saude > Plano Odontológico - Mensalidade"|"02/04/2019"|"13:00"|""|"-87,28"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Fipecq Vida Odonto"|"Amil"|"Saude > Planos De Saude > Per Capita Patrocinador"|"02/04/2019"|"13:00"|""|"-57,75"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Impostos:IPVA"|"Gov - Detran"|"Impostos > IPVA"|"02/04/2019"|"13:00"|"2019"|"-2.185,36"|"BRL"|""|"Mitsubishi Outlander 2015; "
""|""|"Pat.BB.28835.220256"|"Pat.Carteira"|"Saque no TAA - 04/02 09:53 CAPES-DF"|""|""|"02/04/2019"|"13:00"|""|"-320,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 04/02 20:07 THE BODY SHOP"|"The Body Shop"|"Beleza > Produtos"|"02/04/2019"|"13:00"|""|"-48,90"|"BRL"|""|"Patricia; "
""|""|"Pat.BB.28835.220256"|""|"Other, Outros"|"Supermercado Bigbox"|"Mercado > Basicos > Outros, Mercado > Superfluos > Other"|"02/04/2019"|"13:00"|""|"-33,94"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Fipecq Vida Saúde"|"Amil"|"Saude > Planos De Saude > Plano Odontológico - Mensalidade"|"02/01/2019"|"13:00"|""|"-116,46"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Material Escolar"|"Papelaria Rabisk"|"Criancas > Educacao > Material Escolar"|"02/01/2019"|"13:00"|""|"-198,40"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Servicos"|"Salão do Beto"|"Beleza > Servicos"|"02/01/2019"|"13:00"|""|"-230,00"|"BRL"|""|"Patrícia; "
""|""|"Pat.BB.28835.220256"|""|"Recebimento de Proventos - COORD APERF PESSOAL NIV SUPERIOR PNOPG"|""|""|"02/01/2019"|"13:00"|""|"8.882,69"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Comer Fora"|"Feito Doces"|"Diversao > Comer Fora"|"02/01/2019"|"09:45"|""|"-40,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Boulevard Brasilia"|"Shopping Boulevard"|"Automovel > Estacionamento"|"01/31/2019"|"13:00"|""|"-2,30"|"BRL"|""|"Mitsubishi Outlander 2015; "
""|""|"Pat.BB.28835.220256"|""|"Servicos"|"Salão do Beto"|"Beleza > Servicos"|"01/31/2019"|"13:00"|""|"-88,00"|"BRL"|""|"Patrícia; "
""|""|"Pat.BB.28835.220256"|""|"Other, Outros"|"Supermercado Bigbox"|"Mercado > Superfluos > Other, Mercado > Basicos > Outros"|"01/30/2019"|"13:00"|""|"-11,99"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 29/01 19:50 DROGASIL DF 307 SUL"|"Drogasil"|"Beleza > Produtos"|"01/29/2019"|"13:00"|""|"-21,58"|"BRL"|""|"Patrícia; "
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 29/01 12:44 OBRA SOCIAL SANTA IZ"|"OSSI - Restaurante"|"Diversao > Comer Fora"|"01/29/2019"|"13:00"|""|"-26,81"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 29/01 10:51 PETRONORTE"|"Posto Ipiranga 204 Norte"|"Automovel > Combustivel > Gasolina"|"01/29/2019"|"13:00"|""|"-216,09"|"BRL"|""|"Mitsubishi Outlander 2015; "
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 28/01 20:08 MB PARKING"|"Patio Brasil Shopping"|"Automovel > Estacionamento"|"01/28/2019"|"13:00"|""|"-26,70"|"BRL"|""|"Mitsubishi Outlander 2015; "
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 28/01 18:06 BK KSK PATIO BRASIL"|"Burger King"|"Diversao > Comer Fora"|"01/28/2019"|"13:00"|""|"-16,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 28/01 17:27 BOB S BURGUERS"|"Bobs"|"Diversao > Comer Fora"|"01/28/2019"|"13:00"|""|"-8,50"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 28/01 17:24 BURGER KING PATIO BR"|"Burger King"|"Diversao > Comer Fora"|"01/28/2019"|"13:00"|""|"-50,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 28/01 16:59 LEITURA"|"Livraria Leitura"|"Presentes Dados"|"01/28/2019"|"13:00"|""|"-119,70"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Cinema"|"Cinema Patio Brasil"|"Diversao > Cinema"|"01/28/2019"|"13:00"|""|"-40,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Hospedagem"|"Abba Hotel"|"Diversao > Hospedagem"|"01/28/2019"|"13:00"|""|"-170,00"|"BRL"|""|"Viagem ES 201901; "
""|""|"Pat.BB.28835.220256"|""|"Gasolina"|""|"Automovel > Combustivel > Gasolina"|"01/25/2019"|"13:00"|""|"-140,01"|"BRL"|""|"Mitsubishi Outlander 2015; Viagem ES 201901; "
""|""|"Pat.BB.28835.220256"|""|"Teatro/Shows/Eventos/Museu"|"Fábrica Garoto"|"Diversao > Teatro/Shows/Eventos/Museu"|"01/25/2019"|"13:00"|""|"-65,00"|"BRL"|""|"Viagem ES 201901; "
""|""|"Pat.BB.28835.220256"|""|"Comer Fora"|"Mcdonalds"|"Diversao > Comer Fora"|"01/24/2019"|"13:00"|""|"-112,80"|"BRL"|""|"Viagem ES 201901; "
""|""|"Pat.BB.28835.220256"|""|"Presentes Dados"|"Convento da Penha - ES"|"Presentes Dados"|"01/24/2019"|"13:00"|""|"-73,00"|"BRL"|""|"Viagem ES 201901; "
""|""|"Pat.BB.28835.220256"|""|"Comer Fora"|""|"Diversao > Comer Fora"|"01/24/2019"|"13:00"|""|"-10,00"|"BRL"|""|"Viagem ES 201901; "
""|""|"Pat.BB.28835.220256"|""|"Comer Fora"|""|"Diversao > Comer Fora"|"01/23/2019"|"13:00"|""|"-11,50"|"BRL"|""|"Viagem ES 201901; "
""|""|"Pat.BB.28835.220256"|""|"Teatro/Shows/Eventos/Museu"|""|"Diversao > Teatro/Shows/Eventos/Museu"|"01/22/2019"|"13:00"|""|"-24,00"|"BRL"|""|"Viagem ES 201901; "
""|""|"Pat.BB.28835.220256"|""|"Comer Fora"|""|"Diversao > Comer Fora"|"01/22/2019"|"13:00"|""|"-5,00"|"BRL"|""|"Viagem ES 201901; "
""|""|"Pat.BB.28835.220256"|""|"Comer Fora"|""|"Diversao > Comer Fora"|"01/22/2019"|"13:00"|""|"-6,00"|"BRL"|""|"Viagem ES 201901; "
""|""|"Pat.BB.28835.220256"|""|"Outros"|""|"Mercado > Basicos > Outros"|"01/21/2019"|"13:00"|""|"-38,87"|"BRL"|""|"Viagem ES 201901; "
""|""|"Pat.BB.28835.220256"|""|"Comer Fora"|""|"Diversao > Comer Fora"|"01/21/2019"|"13:00"|""|"-13,00"|"BRL"|""|"Viagem ES 201901; "
""|""|"Pat.BB.28835.220256"|"Pat.Carteira"|"Saque no TAA - 16/01 14:06 CAPES-DF"|""|""|"01/16/2019"|"13:00"|""|"-500,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 16/01 17:53 FCIA PAGUE MENOS 120"|"Pague Menos"|"Saude > Remedio"|"01/16/2019"|"13:00"|""|"-42,10"|"BRL"|""|"Patrícia; "
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 16/01 17:37 CRISTINE"|""|""|"01/16/2019"|"13:00"|""|"-116,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 15/01 18:07 LOJAS AMERICANAS 516"|"Lojas Americanas"|"Mercado > Higiene"|"01/15/2019"|"13:00"|""|"-54,97"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 15/01 17:53 C A MODAS LTDA BPB 7"|"C.I.A Modas"|"Vestuario > Roupas"|"01/15/2019"|"13:00"|""|"-59,98"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 15/01 17:16 633 SHOPPING PATIO B"|""|"Vestuario > Roupas"|"01/15/2019"|"13:00"|""|"-49,99"|"BRL"|""|"Patrícia; "
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 13/01 18:00 AUTO PARK AGUAS CLAR"|"Patio Brasil Shopping"|"Automovel > Estacionamento"|"01/14/2019"|"13:00"|""|"-12,00"|"BRL"|""|"Mitsubishi Outlander 2015; "
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 13/01 17:16 LOJAS RENNER FL 385"|"Lojas Renner"|"Vestuario > Roupas"|"01/14/2019"|"13:00"|""|"-29,90"|"BRL"|""|"Patrícia; "
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 29/01 10:51 PETRONORTE"|"Posto Ipiranga 204 Norte"|"Automovel > Combustivel > Gasolina"|"01/14/2019"|"13:00"|""|"-198,87"|"BRL"|""|"Mitsubishi Outlander 2015; "
""|""|"Pat.BB.28835.220256"|""|"Agua"|"Gov - Caesb"|"Utilidades > Agua"|"01/10/2019"|"13:00"|""|"-63,23"|"BRL"|""|"Casa 708 Sul; "
""|""|"Pat.BB.28835.220256"|""|"Pagamento conta luz - CEB"|"Gov - Ceb"|"Utilidades > Eletricidade"|"01/10/2019"|"13:00"|""|"-155,67"|"BRL"|""|"Casa 708 Sul; "
""|""|"Pat.BB.28835.220256"|"Empr Feito d Luzia.20110922"|"Pagamento conta luz - CEB"|""|""|"01/10/2019"|"13:00"|""|"-17,37"|"BRL"|""|"Residencial Par3; "
""|""|"Pat.BB.28835.220256"|"Empr Feito d Luzia.20110922"|"Pagamento de Título - PAR SAMAMBAIA N 3"|""|""|"01/10/2019"|"13:00"|""|"-256,50"|"BRL"|""|"Residencial Par3; "
""|""|"Pat.BB.28835.220256"|"Pat.Nubank"|"Pagamento de Título - NU PAGAMENTOS S.A."|""|""|"01/10/2019"|"13:00"|""|"-1.897,41"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|"Pat.Carteira"|"Saque no TAA - 10/01 08:37 CAPES-DF"|""|""|"01/10/2019"|"13:00"|""|"-280,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 10/01 13:33 GIRAFFAS"|"Giraffas"|"Diversao > Comer Fora"|"01/10/2019"|"13:00"|""|"-71,50"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 08/01 18:11 DROGASIL DF 307 SUL"|"Drogasil"|"Beleza > Produtos"|"01/08/2019"|"13:00"|""|"-181,52"|"BRL"|""|"Patrícia; "
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 04/01 21:49 BRASILIA PART PLANEJ"|""|""|"01/04/2019"|"13:00"|""|"-6,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 04/01 21:44 MALWEE KIDS"|""|"Presentes Dados"|"01/04/2019"|"13:00"|""|"-55,90"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 04/01 21:38 RI HAPPY BRINQUEDOS"|"Ri Happy"|"Presentes Dados"|"01/04/2019"|"13:00"|""|"-24,99"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 04/01 18:46 ATACADAO DIA A DIA"|"Atacadao Dia Dia"|"Mercado > Basicos > Outros, Mercado > Basicos > Carnes, Mercado > Limpeza, Mercado > Higiene, Mercado > Superfluos > Other"|"01/04/2019"|"13:00"|""|"-1.370,52"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 04/01 15:21 SC BRASILIA AGUAS CL"|"Walmart"|"Diversao > Comer Fora"|"01/04/2019"|"13:00"|""|"-23,82"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Fipecq Vida Saúde"|"Amil"|"Saude > Planos De Saude > Plano de Saúde - Mensalidade"|"01/03/2019"|"13:00"|""|"-1.625,90"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Fipecq Vida Odonto"|"Amil"|"Saude > Planos De Saude > Plano Odontológico - Mensalidade"|"01/03/2019"|"13:00"|""|"-38,50"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Fipecq Vida Odonto"|"Amil"|"Saude > Planos De Saude > Plano Odontológico - Mensalidade"|"01/03/2019"|"13:00"|""|"-87,28"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 02/01 15:26 CINEMA S RIBEIRO"|"Cinema Severiano Ribeiro"|"Diversao > Cinema"|"01/02/2019"|"13:00"|""|"-50,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 02/01 11:23 PAO DE ACUCAR LJ 121"|""|""|"01/02/2019"|"13:00"|""|"-86,17"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 02/01 18:50 BIG BOX SUPERMERCADO"|"Supermercado Bigbox"|"Mercado > Limpeza, Mercado > Superfluos > Other"|"01/02/2019"|"13:00"|""|"-28,89"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 02/01 18:16 BRAPPAS"|""|""|"01/02/2019"|"13:00"|""|"-11,75"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Recebimento de Proventos - COORD APERF PESSOAL NIV SUPERIOR PNOPG"|""|""|"01/02/2019"|"13:00"|""|"6.496,76"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"TRANSF.RECURSO E I - Tarifa referente a 28/12/2018"|""|""|"12/31/2018"|"13:00"|""|"-1,15"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 29/12 11:26 REI DAS EMBALAGENS"|""|"Mercado > Limpeza"|"12/31/2018"|"13:00"|""|"-44,61"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 29/12 11:17 CH PLANALTAO 152 PS2"|"Supermercado Bigbox"|"Diversao > Festinha"|"12/31/2018"|"13:00"|""|"-24,89"|"BRL"|""|"Luíza; "
""|""|"Pat.BB.28835.220256"|""|"Transferência enviada - 28/12 3476     126519-9 EDUARDO BRITO"|""|""|"12/28/2018"|"13:00"|""|"-200,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 28/12 20:31 SUPERCENTER BRASIL 1"|""|"Diversao > Festinha"|"12/28/2018"|"13:00"|""|"-32,14"|"BRL"|""|"Luíza; "
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 28/12 20:14 SAMS CLUB BRASILIA 4"|"Sams Club"|"Mercado > Higiene, Mercado > Superfluos > Other, Mercado > Basicos > Outros, Mercado > Basicos > Leite"|"12/28/2018"|"13:00"|""|"-441,19"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 28/12 09:12 ESTHETIQUE LASER"|""|""|"12/28/2018"|"13:00"|""|"-83,95"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 27/12 20:44 MULTIPLAN ADMINISTRA"|""|""|"12/27/2018"|"13:00"|""|"-20,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 27/12 18:33 LOJAS RENNER FL 47"|"Lojas Renner"|"Presentes Dados"|"12/27/2018"|"13:00"|""|"-39,90"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 27/12 17:11 RIACHUELO-FILIAL.034"|""|"Vestuario > Roupas"|"12/27/2018"|"13:00"|""|"-69,80"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Transferência recebida - 27/12 0826     107292-7 ELIANE RODRIGU"|""|""|"12/27/2018"|"13:00"|""|"300,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 29/01 10:51 PETRONORTE"|"Posto Ipiranga 204 Norte"|"Automovel > Combustivel > Gasolina"|"12/26/2018"|"13:00"|""|"-205,82"|"BRL"|""|"Mitsubishi Outlander 2015; "
""|""|"Pat.BB.28835.220256"|""|"Saque no TAA - 24/12 08:16 CAPES-DF"|""|""|"12/24/2018"|"13:00"|""|"-400,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 23/12 20:09 BIG BOX SUPERMERCADO"|"Supermercado Bigbox"|"Mercado > Basicos > Outros, Mercado > Superfluos > Other"|"12/24/2018"|"13:00"|""|"-25,89"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 06/09 12:40 OSSI"|"OSSI - Restaurante"|"Diversao > Comer Fora"|"12/24/2018"|"13:00"|""|"-62,30"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 24/12 11:57 COMPER LOJA 137"|"Supermercado Comper"|"Mercado > Superfluos > Vinhos, Mercado > Superfluos > Other"|"12/24/2018"|"13:00"|""|"-46,96"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 06/09 12:40 OSSI"|"OSSI - Restaurante"|"Diversao > Comer Fora"|"12/21/2018"|"13:00"|""|"-60,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 21/12 18:02 DIAS DA CRUZ 302"|""|""|"12/21/2018"|"13:00"|""|"-147,58"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 21/12 15:55 MB PARKING"|""|"Automovel > Estacionamento"|"12/21/2018"|"13:00"|""|"-6,10"|"BRL"|""|"Mitsubishi Outlander 2015; "
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 21/12 15:47 LOJAS AMERICANAS 516"|"Lojas Americanas"|"Criancas > Brinquedos"|"12/21/2018"|"13:00"|""|"-175,97"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 20/12 17:36 COMPER LOJA 137"|"Supermercado Comper"|"Mercado > Superfluos > Vinhos, Mercado > Basicos > Outros"|"12/20/2018"|"13:00"|""|"-59,55"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 20/12 17:14 NS COM VAREJ"|""|"Vestuario > Calcados"|"12/20/2018"|"13:00"|""|"-92,60"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 20/12 13:34 RIACHUELO-FILIAL.036"|""|""|"12/20/2018"|"13:00"|""|"-100,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Transferência enviada - 18/12 3603      38470-4 MARCOS VINICIU"|""|""|"12/18/2018"|"13:00"|""|"-45,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 18/12 19:20 LOJAS AMERICANAS - 8"|""|""|"12/18/2018"|"13:00"|""|"-13,98"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Fipecq Vida Saúde"|""|""|"12/17/2018"|"13:00"|""|"-27,50"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 14/12 14:03 COMPER LOJA 137"|"Supermercado Comper"|"Mercado > Basicos > Outros, Mercado > Basicos > Leite"|"12/14/2018"|"13:00"|""|"-25,73"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 06/09 12:40 OSSI"|"OSSI - Restaurante"|"Diversao > Comer Fora"|"12/14/2018"|"13:00"|""|"-20,40"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 13/12 17:32 BELLAPELE PERFUMARIA"|"Bella Pele Perfumaria"|"Beleza > Produtos"|"12/13/2018"|"13:00"|""|"-56,79"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 12/12 17:44 CANTINA SAO FRANCISC"|""|""|"12/12/2018"|"13:00"|""|"-8,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Transferência enviada - 11/12 1004      45555-5 CANTINA SAO FR"|""|""|"12/11/2018"|"13:00"|""|"-86,93"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 11/12 17:34 ESCOLA NOSSA SRA DE"|"Escola Franciscana Fátima"|"Criancas > Educacao > Material Escolar"|"12/11/2018"|"13:00"|""|"-38,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 11/12 17:32 PL SERV*DELIO UNIFOR"|"Escola Franciscana Fátima"|"Criancas > Educacao > Material Escolar"|"12/11/2018"|"13:00"|""|"-70,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 11/12 16:06 DROGARIAS PACHECO"|"Drogaria Pacheco"|"Mercado > Higiene, Saude > Vitaminas"|"12/11/2018"|"13:00"|""|"-64,86"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 29/01 10:51 PETRONORTE"|"Posto Ipiranga 204 Norte"|"Automovel > Combustivel > Gasolina"|"12/11/2018"|"13:00"|""|"-220,05"|"BRL"|""|"Mitsubishi Outlander 2015; "
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 10/12 17:31 FLOR MIOSOTIS"|"Flor Miosotis"|"Mercado > Superfluos > Other"|"12/10/2018"|"13:00"|""|"-16,10"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 10/12 17:16 COMPER LOJA 137"|""|""|"12/10/2018"|"13:00"|""|"-69,26"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 10/12 16:27 SAMS CLUB BRASILIA 4"|""|""|"12/10/2018"|"13:00"|""|"-59,96"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 10/12 16:26 SAMS CLUB BRASILIA 4"|""|""|"12/10/2018"|"13:00"|""|"-59,97"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 10/12 16:24 SAMS CLUB BRASILIA 4"|"Sams Club"|"Presentes Dados, Mercado > Basicos > Outros"|"12/10/2018"|"13:00"|"Panetone para as tias da escola"|"-278,71"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Transferência recebida - 10/12 0826     107292-7 ELIANE RODRIGU"|""|""|"12/10/2018"|"13:00"|""|"350,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 08/12 12:22 DF BRASILIA SH PIER"|"Cacau Show"|"Mercado > Superfluos > Other"|"12/10/2018"|"13:00"|""|"-12,50"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Pagamento de Título - PAR SAMAMBAIA N 3"|"Condominio Par3"|"Utilidades > Condomínio"|"12/05/2018"|"13:00"|"201812"|"-256,50"|"BRL"|""|"Residencial Par3; "
""|""|"Pat.BB.28835.220256"|""|"Escola Helena"|"Escola Franciscana Fátima"|"Criancas > Educacao > Escola - Mensalidade"|"12/05/2018"|"13:00"|"201812"|"-1.282,04"|"BRL"|""|"Helena; "
""|""|"Pat.BB.28835.220256"|""|"GR Helena"|"Escola Franciscana Fátima"|"Criancas > Esportes"|"12/05/2018"|"13:00"|""|"-135,00"|"BRL"|""|"Helena; "
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 05/12 19:53 MC DONALDS  PBS"|"Mc Donalds"|"Diversao > Comer Fora"|"12/05/2018"|"13:00"|""|"-38,80"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Fipecq Vida Saúde"|"Amil"|"Saude > Planos De Saude > Plano de Saúde - Mensalidade"|"12/04/2018"|"13:00"|""|"-1.625,90"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Fipecq Vida Odonto"|"Amil"|"Saude > Planos De Saude > Plano Odontológico - Mensalidade"|"12/04/2018"|"13:00"|""|"-87,28"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 04/12 12:28 OBRA SOCIAL SANTA IZ"|"OSSI - Restaurante"|"Diversao > Comer Fora"|"12/04/2018"|"13:00"|""|"-38,45"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 04/12 18:26 PAO DE ACUCAR LJ 121"|"Pao de Açucar"|"Mercado > Basicos > Outros"|"12/04/2018"|"13:00"|""|"-34,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 04/12 15:51 FARMACOTECNICA"|""|""|"12/04/2018"|"13:00"|""|"-64,80"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 04/12 15:35 MIAMI PRESENTES"|""|""|"12/04/2018"|"13:00"|""|"-7,99"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 04/12 15:24 DIAS DA CRUZ 302"|"Farmácia Homeopática Dias"|"Beleza > Produtos"|"12/04/2018"|"13:00"|""|"-32,60"|"BRL"|""|"Patrícia; "
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 01/12 12:16 FARMACOTECNICA"|""|""|"12/03/2018"|"13:00"|""|"-34,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 03/12 15:57 LPARK"|""|""|"12/03/2018"|"13:00"|""|"-12,00"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 03/12 15:54 AMOR AOS PEDACOS"|""|""|"12/03/2018"|"13:00"|""|"-9,80"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 03/12 14:08 CRISTAL PRESENTES"|""|""|"12/03/2018"|"13:00"|""|"-29,40"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 03/12 14:06 CRISTAL PRESENTES"|""|""|"12/03/2018"|"13:00"|""|"-25,40"|"BRL"|""|""
""|""|"Pat.BB.28835.220256"|""|"Compra com Cartão - 03/12 13:05 WAL MART ASA NORTE12"|""|""|"12/03/2018"|"13:00"|""|"-105,56"|"BRL"|""|""
